Unnamed: 0,season,gameId,date,result_reg,team_goals_reg_home,team_goals_reg_away,teamname_home,teamname_away,odd_winhome,odd_draw,odd_awaywin,teamname_home_home_dup,home_goals_from_players,home_assists,home_shots,home_toi_total,home_num_players,teamname_away_away_dup,away_goals_from_players,away_assists,away_shots,away_toi_total,away_num_players
948,2011,2011020948,2012-02-29,0,2,5,EDM,STL,3.1,4.2,2.2,EDM,2.0,3.0,24.0,20877,20,STL,5.0,8.0,31.0,21360,20
949,2011,2011020949,2012-02-29,0,0,2,ANA,BUF,2.1,4.2,3.25,ANA,0.0,0.0,43.0,21010,20,BUF,2.0,4.0,24.0,21360,20
957,2011,2011020957,2012-03-01,2,2,0,VAN,STL,2.04,4.2,3.4,VAN,2.0,4.0,24.0,21360,20,STL,0.0,0.0,29.0,21360,20
955,2011,2011020955,2012-03-01,0,0,2,COL,CBJ,1.75,4.4,4.35,COL,0.0,0.0,33.0,21329,20,CBJ,2.0,4.0,28.0,21262,20
958,2011,2011020958,2012-03-01,0,0,1,SJS,BUF,1.91,4.35,3.6,SJS,0.0,0.0,39.0,21240,20,BUF,1.0,1.0,19.0,21360,20
954,2011,2011020954,2012-03-01,2,7,0,WPG,FLA,2.25,4.2,2.9,WPG,7.0,12.0,32.0,21240,20,FLA,0.0,0.0,33.0,21361,20
956,2011,2011020956,2012-03-01,0,2,4,PHX,CGY,2.0,4.2,3.5,PHX,2.0,4.0,31.0,21396,20,CGY,4.0,6.0,31.0,20882,20
952,2011,2011020952,2012-03-01,2,6,3,PHI,NYI,1.85,4.3,3.75,PHI,6.0,11.0,30.0,21360,20,NYI,3.0,6.0,24.0,21514,20
953,2011,2011020953,2012-03-01,0,2,3,CAR,NYR,3.1,4.2,2.25,CAR,2.0,4.0,23.0,21240,20,NYR,3.0,6.0,25.0,21014,20
951,2011,2011020951,2012-03-01,1,4,4,MTL,MIN,2.29,4.2,3.0,MTL,4.0,8.0,28.0,22200,20,MIN,4.0,8.0,30.0,22123,20
950,2011,2011020950,2012-03-01,1,3,3,BOS,NJD,2.0,4.2,3.4,BOS,4.0,6.0,25.0,22135,20,NJD,3.0,5.0,31.0,22135,20
959,2011,2011020959,2012-03-02,0,0,5,WSH,NJD,2.25,4.0,3.1,WSH,0.0,0.0,23.0,21456,20,NJD,5.0,8.0,20.0,21360,20
960,2011,2011020960,2012-03-02,0,1,2,OTT,CHI,2.25,4.2,2.95,OTT,1.0,2.0,26.0,21463,20,CHI,2.0,4.0,39.0,21480,20
961,2011,2011020961,2012-03-02,1,3,3,TBL,NYR,3.0,4.2,2.2,TBL,4.0,8.0,31.0,21844,20,NYR,3.0,5.0,19.0,21590,20
962,2011,2011020962,2012-03-02,2,6,0,DET,MIN,1.65,4.85,4.85,DET,6.0,10.0,35.0,21360,20,MIN,0.0,0.0,19.0,21005,20
963,2011,2011020963,2012-03-02,0,1,3,EDM,DAL,2.6,3.9,2.5,EDM,1.0,2.0,20.0,21349,20,DAL,3.0,4.0,15.0,21600,20
964,2011,2011020964,2012-03-02,2,3,2,ANA,CGY,2.0,4.35,3.5,ANA,3.0,6.0,38.0,21103,20,CGY,2.0,4.0,29.0,21172,20
973,2011,2011020973,2012-03-03,0,1,3,SJS,STL,2.45,4.0,2.7,SJS,1.0,2.0,19.0,21156,20,STL,3.0,6.0,32.0,21248,20
972,2011,2011020972,2012-03-03,2,4,2,LAK,ANA,2.13,4.2,3.25,LAK,4.0,7.0,20.0,21120,20,ANA,2.0,4.0,31.0,21265,20
971,2011,2011020971,2012-03-03,0,3,5,VAN,BUF,1.79,4.4,3.95,VAN,3.0,5.0,35.0,21240,20,BUF,5.0,9.0,25.0,21120,20
970,2011,2011020970,2012-03-03,0,1,5,COL,PIT,2.8,4.2,2.29,COL,1.0,2.0,36.0,21120,20,PIT,5.0,9.0,28.0,20977,20
968,2011,2011020968,2012-03-03,0,1,3,FLA,NSH,3.1,4.0,2.3,FLA,1.0,2.0,40.0,21583,20,NSH,3.0,5.0,23.0,21240,20
967,2011,2011020967,2012-03-03,1,3,3,CAR,TBL,2.05,4.2,3.39,CAR,3.0,4.0,28.0,21953,20,TBL,4.0,4.0,23.0,22165,20
966,2011,2011020966,2012-03-03,0,1,3,MTL,TOR,2.64,3.9,2.6,MTL,1.0,2.0,22.0,21354,20,TOR,3.0,5.0,42.0,21480,20
965,2011,2011020965,2012-03-03,0,2,3,BOS,NYI,1.71,4.5,4.35,BOS,2.0,4.0,34.0,21332,20,NYI,3.0,6.0,25.0,21033,20
969,2011,2011020969,2012-03-03,0,2,5,PHX,CBJ,1.7,4.5,4.33,PHX,2.0,3.0,32.0,21120,20,CBJ,5.0,6.0,26.0,21158,20
980,2011,2011020980,2012-03-04,0,0,2,MIN,COL,2.75,3.9,2.45,MIN,0.0,0.0,30.0,21464,20,COL,2.0,4.0,36.0,21240,20
974,2011,2011020974,2012-03-04,2,1,0,NYI,NJD,3.5,4.2,2.2,NYI,1.0,1.0,25.0,21360,20,NJD,0.0,0.0,24.0,20880,20
975,2011,2011020975,2012-03-04,2,4,3,NYR,BOS,2.2,4.2,3.1,NYR,4.0,8.0,17.0,21240,20,BOS,3.0,3.0,33.0,21480,20
976,2011,2011020976,2012-03-04,0,1,2,DET,CHI,2.1,4.2,3.4,DET,1.0,2.0,24.0,21293,20,CHI,2.0,3.0,18.0,21120,20
977,2011,2011020977,2012-03-04,2,4,2,FLA,OTT,2.7,4.0,2.4,FLA,4.0,7.0,28.0,21360,20,OTT,2.0,3.0,25.0,21060,20
978,2011,2011020978,2012-03-04,1,2,2,CGY,DAL,2.54,3.9,2.7,CGY,2.0,4.0,38.0,22821,20,DAL,2.0,3.0,40.0,22740,20
979,2011,2011020979,2012-03-04,0,0,1,WSH,PHI,2.7,3.9,2.35,WSH,0.0,0.0,34.0,21480,20,PHI,1.0,2.0,23.0,21600,20
983,2011,2011020983,2012-03-05,2,4,2,ANA,EDM,1.92,4.2,3.5,ANA,4.0,4.0,30.0,21539,20,EDM,2.0,3.0,36.0,21361,20
982,2011,2011020982,2012-03-05,2,3,1,WPG,BUF,2.45,4.0,2.75,WPG,3.0,5.0,31.0,21360,20,BUF,1.0,2.0,24.0,21414,20
981,2011,2011020981,2012-03-05,2,2,1,PIT,PHX,1.92,4.2,3.55,PIT,2.0,3.0,28.0,21199,20,PHX,1.0,2.0,37.0,21319,20
984,2011,2011020984,2012-03-06,0,4,5,TOR,BOS,3.05,4.2,2.2,TOR,4.0,8.0,29.0,21360,20,BOS,5.0,10.0,33.0,21241,20
985,2011,2011020985,2012-03-06,2,4,1,NJD,NYR,2.79,4.0,2.5,NJD,4.0,8.0,29.0,21360,20,NYR,1.0,2.0,26.0,21128,20
986,2011,2011020986,2012-03-06,2,3,2,PHI,DET,2.25,4.2,3.0,PHI,3.0,2.0,23.0,21120,20,DET,2.0,4.0,39.0,21360,20
987,2011,2011020987,2012-03-06,1,3,3,WSH,CAR,2.15,4.2,3.2,WSH,3.0,5.0,49.0,22450,20,CAR,4.0,7.0,36.0,22570,20
988,2011,2011020988,2012-03-06,2,3,2,CBJ,PHX,3.0,4.2,2.2,CBJ,3.0,6.0,32.0,20880,20,PHX,2.0,4.0,40.0,21120,20
989,2011,2011020989,2012-03-06,0,3,7,TBL,OTT,2.7,3.9,2.5,TBL,3.0,6.0,28.0,21363,20,OTT,7.0,6.0,35.0,21386,20
990,2011,2011020990,2012-03-06,2,5,1,STL,CHI,2.1,4.2,3.25,STL,5.0,7.0,31.0,21000,20,CHI,1.0,1.0,20.0,21377,20
991,2011,2011020991,2012-03-06,0,4,5,NSH,LAK,2.25,4.2,3.1,NSH,4.0,6.0,26.0,21360,20,LAK,5.0,9.0,28.0,21120,20
992,2011,2011020992,2012-03-06,2,7,1,COL,MIN,1.94,4.5,3.6,COL,7.0,13.0,39.0,21360,20,MIN,1.0,0.0,22.0,21135,20
993,2011,2011020993,2012-03-06,2,5,4,CGY,MTL,2.25,4.2,3.2,CGY,5.0,8.0,34.0,21283,20,MTL,4.0,7.0,28.0,21240,20
994,2011,2011020994,2012-03-06,0,2,5,VAN,DAL,1.85,4.5,4.0,VAN,2.0,4.0,31.0,21157,20,DAL,5.0,7.0,29.0,21240,20
995,2011,2011020995,2012-03-06,1,2,2,SJS,EDM,1.75,4.4,4.25,SJS,2.0,2.0,30.0,22980,20,EDM,2.0,4.0,26.0,22860,20
997,2011,2011020997,2012-03-07,2,3,2,PIT,TOR,1.75,4.55,4.05,PIT,3.0,6.0,33.0,21120,20,TOR,2.0,4.0,24.0,21120,20
996,2011,2011020996,2012-03-07,1,2,2,BUF,CAR,2.0,4.2,3.45,BUF,3.0,6.0,42.0,21520,20,CAR,2.0,3.0,24.0,21140,20
998,2011,2011020998,2012-03-08,2,3,1,BOS,BUF,1.8,4.5,3.9,BOS,3.0,4.0,28.0,21480,20,BUF,1.0,1.0,20.0,21480,20
999,2011,2011020999,2012-03-08,2,5,1,NJD,NYI,1.95,4.2,3.5,NJD,5.0,10.0,20.0,21240,20,NYI,1.0,2.0,30.0,21346,20
1000,2011,2011021000,2012-03-08,2,5,0,PHI,FLA,2.04,4.25,3.4,PHI,5.0,7.0,35.0,21004,20,FLA,0.0,0.0,28.0,21080,20
1001,2011,2011021001,2012-03-08,1,2,2,WSH,TBL,2.05,4.2,3.39,WSH,3.0,5.0,32.0,22642,20,TBL,2.0,4.0,26.0,22605,20
1002,2011,2011021002,2012-03-08,2,3,1,CBJ,LAK,3.5,4.2,2.15,CBJ,3.0,6.0,36.0,21480,20,LAK,1.0,1.0,30.0,21000,20
1003,2011,2011021003,2012-03-08,2,4,1,OTT,NYR,2.65,3.9,2.5,OTT,4.0,6.0,22.0,21000,20,NYR,1.0,2.0,26.0,21240,20
1004,2011,2011021004,2012-03-08,2,3,1,STL,ANA,1.95,4.25,3.55,STL,3.0,6.0,27.0,21241,20,ANA,1.0,2.0,25.0,21266,20
1005,2011,2011021005,2012-03-08,2,4,2,NSH,COL,2.05,4.2,3.39,NSH,4.0,6.0,31.0,21480,20,COL,2.0,4.0,17.0,21240,20
1006,2011,2011021006,2012-03-08,1,3,3,DAL,SJS,2.79,3.95,2.5,DAL,3.0,6.0,35.0,22740,20,SJS,3.0,5.0,48.0,22860,20
1007,2011,2011021007,2012-03-08,1,2,2,PHX,MIN,1.8,4.4,4.0,PHX,2.0,3.0,41.0,22980,20,MIN,2.0,3.0,24.0,22620,20
1008,2011,2011021008,2012-03-08,0,3,5,EDM,MTL,2.2,4.2,3.1,EDM,3.0,4.0,27.0,21314,20,MTL,5.0,8.0,31.0,21164,20
1009,2011,2011021009,2012-03-08,2,3,2,VAN,WPG,1.85,4.4,3.85,VAN,3.0,4.0,45.0,21240,20,WPG,2.0,2.0,32.0,21480,20
1013,2011,2011021013,2012-03-09,2,5,3,CGY,WPG,2.25,4.0,3.1,CGY,5.0,10.0,27.0,21240,20,WPG,3.0,6.0,45.0,21350,20
1012,2011,2011021012,2012-03-09,2,4,3,CHI,NYR,2.55,4.0,2.79,CHI,4.0,7.0,22.0,21360,20,NYR,3.0,5.0,25.0,21482,20
1010,2011,2011021010,2012-03-09,1,1,1,PIT,FLA,1.75,4.4,4.33,PIT,1.0,2.0,34.0,22860,20,FLA,1.0,1.0,29.0,22740,20
1011,2011,2011021011,2012-03-09,2,4,3,DET,LAK,2.1,4.1,3.5,DET,4.0,8.0,15.0,21231,20,LAK,3.0,4.0,24.0,21240,20
1024,2011,2011021024,2012-03-10,0,1,4,VAN,MTL,1.7,4.5,4.5,VAN,1.0,2.0,33.0,21001,20,MTL,4.0,7.0,35.0,21120,20
1023,2011,2011021023,2012-03-10,2,3,0,PHX,SJS,2.55,3.9,2.55,PHX,3.0,6.0,29.0,21240,20,SJS,0.0,0.0,42.0,21480,20
1022,2011,2011021022,2012-03-10,2,2,0,DAL,ANA,2.35,4.2,2.8,DAL,2.0,4.0,23.0,21000,20,ANA,0.0,0.0,21.0,20964,20
1021,2011,2011021021,2012-03-10,2,3,2,NSH,DET,2.3,4.15,3.2,NSH,3.0,5.0,20.0,21230,20,DET,2.0,4.0,37.0,21163,20
1019,2011,2011021019,2012-03-10,0,2,4,TBL,CAR,2.4,4.0,2.7,TBL,2.0,4.0,38.0,21409,20,CAR,4.0,7.0,26.0,21237,20
1020,2011,2011021020,2012-03-10,2,4,1,STL,CBJ,1.7,4.5,4.75,STL,4.0,7.0,29.0,21169,20,CBJ,1.0,2.0,22.0,21011,20
1017,2011,2011021017,2012-03-10,1,3,3,OTT,BUF,2.15,4.2,3.1,OTT,3.0,2.0,36.0,22793,20,BUF,3.0,4.0,41.0,22980,20
1016,2011,2011021016,2012-03-10,1,0,0,TOR,PHI,2.75,4.2,2.45,TOR,0.0,0.0,29.0,23100,20,PHI,0.0,0.0,27.0,22741,20
1015,2011,2011021015,2012-03-10,1,2,2,COL,EDM,2.0,4.2,3.3,COL,2.0,4.0,32.0,22860,20,EDM,2.0,3.0,30.0,22860,20
1014,2011,2011021014,2012-03-10,0,3,4,BOS,WSH,1.9,4.4,3.9,BOS,3.0,3.0,33.0,21123,20,WSH,4.0,7.0,30.0,21240,20
1018,2011,2011021018,2012-03-10,0,1,2,NYI,NJD,2.95,4.0,2.25,NYI,1.0,2.0,24.0,21233,20,NJD,2.0,4.0,35.0,21240,20
1030,2011,2011021030,2012-03-11,1,3,3,NYR,NYI,1.75,4.4,4.3,NYR,4.0,7.0,36.0,22483,20,NYI,3.0,6.0,19.0,22389,20
1032,2011,2011021032,2012-03-11,2,5,2,PIT,BOS,2.2,4.15,3.2,PIT,5.0,9.0,32.0,21360,20,BOS,2.0,4.0,36.0,21156,20
1031,2011,2011021031,2012-03-11,1,2,2,CHI,LAK,2.35,3.9,2.95,CHI,2.0,4.0,37.0,22860,20,LAK,2.0,4.0,29.0,22860,20
1029,2011,2011021029,2012-03-11,2,4,1,NJD,PHI,2.35,4.0,3.1,NJD,4.0,8.0,31.0,21240,20,PHI,1.0,2.0,19.0,21023,20
1026,2011,2011021026,2012-03-11,2,2,0,FLA,CAR,2.1,4.2,3.2,FLA,2.0,4.0,33.0,21120,20,CAR,0.0,0.0,34.0,21240,20
1027,2011,2011021027,2012-03-11,0,1,2,CBJ,STL,3.65,4.3,1.9,CBJ,1.0,2.0,34.0,21120,20,STL,2.0,3.0,26.0,20646,20
1025,2011,2011021025,2012-03-11,2,2,0,WSH,TOR,2.15,4.2,3.1,WSH,2.0,2.0,23.0,21480,20,TOR,0.0,0.0,23.0,21480,20
1028,2011,2011021028,2012-03-11,0,3,4,MIN,CGY,3.1,4.2,2.3,MIN,3.0,4.0,27.0,21600,20,CGY,4.0,7.0,25.0,21480,20
1036,2011,2011021036,2012-03-12,1,4,4,PHX,NSH,2.54,3.9,2.54,PHX,4.0,8.0,34.0,22740,20,NSH,4.0,7.0,35.0,22980,20
1033,2011,2011021033,2012-03-12,1,2,2,BUF,MTL,2.05,4.2,3.39,BUF,3.0,6.0,36.0,21965,20,MTL,2.0,3.0,28.0,21965,20
1034,2011,2011021034,2012-03-12,1,2,2,COL,ANA,2.35,4.0,2.89,COL,3.0,6.0,33.0,22144,20,ANA,2.0,4.0,40.0,22040,20
1035,2011,2011021035,2012-03-12,0,2,3,EDM,SJS,3.05,4.2,2.16,EDM,2.0,2.0,22.0,21387,20,SJS,3.0,6.0,33.0,21360,20
1043,2011,2011021043,2012-03-13,1,3,3,CHI,STL,2.75,4.0,2.6,CHI,3.0,6.0,46.0,22980,20,STL,3.0,5.0,24.0,22428,20
1040,2011,2011021040,2012-03-13,2,6,1,TBL,BOS,3.1,4.2,2.15,TBL,6.0,9.0,17.0,21240,20,BOS,1.0,2.0,34.0,21263,20
1045,2011,2011021045,2012-03-13,2,5,2,LAK,DET,2.45,4.0,2.89,LAK,5.0,8.0,27.0,21120,20,DET,2.0,4.0,24.0,21390,20
1044,2011,2011021044,2012-03-13,1,2,2,CGY,SJS,2.75,3.9,2.55,CGY,3.0,4.0,22.0,22148,20,SJS,2.0,4.0,31.0,22540,20
1042,2011,2011021042,2012-03-13,0,0,1,MIN,DAL,3.35,4.25,2.05,MIN,0.0,0.0,25.0,21240,20,DAL,1.0,1.0,25.0,21000,20
1038,2011,2011021038,2012-03-13,2,4,2,NYR,CAR,2.0,4.35,3.75,NYR,4.0,7.0,28.0,21170,20,CAR,2.0,4.0,29.0,21240,20
1039,2011,2011021039,2012-03-13,2,3,0,PHI,NJD,2.3,4.0,2.85,PHI,3.0,4.0,29.0,20880,20,NJD,0.0,0.0,17.0,20990,20
1037,2011,2011021037,2012-03-13,1,4,4,NYI,WSH,2.7,4.0,2.35,NYI,4.0,8.0,30.0,23100,20,WSH,4.0,8.0,28.0,22708,20
1041,2011,2011021041,2012-03-13,2,5,2,FLA,TOR,2.29,4.2,3.05,FLA,5.0,8.0,27.0,21360,20,TOR,2.0,4.0,28.0,21294,20
1046,2011,2011021046,2012-03-14,1,4,4,BUF,COL,2.25,4.2,3.0,BUF,4.0,6.0,24.0,22630,20,COL,4.0,7.0,42.0,22860,20
1047,2011,2011021047,2012-03-14,1,2,2,MTL,OTT,2.89,4.0,2.4,MTL,2.0,4.0,26.0,22500,20,OTT,2.0,4.0,37.0,22620,20
1048,2011,2011021048,2012-03-14,2,5,2,WPG,DAL,2.35,4.0,3.0,WPG,5.0,8.0,28.0,21480,20,DAL,2.0,3.0,30.0,21227,20
1049,2011,2011021049,2012-03-14,2,3,0,EDM,CBJ,2.1,4.2,3.35,EDM,3.0,4.0,27.0,21120,20,CBJ,0.0,0.0,22.0,21234,20
1050,2011,2011021050,2012-03-14,0,4,5,VAN,PHX,1.95,4.35,3.79,VAN,4.0,8.0,43.0,21521,20,PHX,5.0,10.0,33.0,21325,20
1051,2011,2011021051,2012-03-14,2,4,0,ANA,DET,2.8,4.0,2.64,ANA,4.0,6.0,24.0,21240,20,DET,0.0,0.0,23.0,21360,20
1059,2011,2011021059,2012-03-15,1,1,1,SJS,NSH,2.35,4.0,2.89,SJS,1.0,2.0,35.0,22865,20,NSH,1.0,2.0,33.0,22790,20
1058,2011,2011021058,2012-03-15,2,4,1,CGY,PHX,2.3,4.2,2.9,CGY,4.0,4.0,19.0,21240,20,PHX,1.0,2.0,28.0,21360,20
1057,2011,2011021057,2012-03-15,2,6,2,FLA,BOS,2.9,4.0,2.25,FLA,6.0,10.0,29.0,21438,20,BOS,2.0,3.0,26.0,21301,20
1056,2011,2011021056,2012-03-15,0,1,3,TBL,TOR,2.2,4.0,2.95,TBL,1.0,1.0,35.0,20938,20,TOR,3.0,5.0,28.0,21038,20
1054,2011,2011021054,2012-03-15,0,2,5,NYR,PIT,3.0,4.2,2.65,NYR,2.0,4.0,31.0,21120,20,PIT,5.0,8.0,32.0,21360,20
1053,2011,2011021053,2012-03-15,0,2,3,NYI,PHI,3.0,4.2,2.15,NYI,2.0,3.0,31.0,21600,20,PHI,3.0,6.0,22.0,21360,20
1052,2011,2011021052,2012-03-15,1,0,0,NJD,COL,1.95,4.25,3.5,NJD,0.0,0.0,33.0,22980,20,COL,0.0,0.0,28.0,22980,20
1055,2011,2011021055,2012-03-15,2,2,0,CAR,STL,3.25,4.2,2.1,CAR,2.0,3.0,30.0,21000,20,STL,0.0,0.0,40.0,20943,20
1064,2011,2011021064,2012-03-16,0,2,4,ANA,LAK,2.55,3.9,2.55,ANA,2.0,4.0,20.0,21120,20,LAK,4.0,7.0,43.0,21216,20
1060,2011,2011021060,2012-03-16,1,1,1,OTT,MTL,2.0,4.2,3.45,OTT,2.0,4.0,33.0,22055,20,MTL,1.0,1.0,14.0,21455,20
1061,2011,2011021061,2012-03-16,2,3,2,WPG,WSH,2.4,4.0,2.89,WPG,3.0,6.0,28.0,21203,20,WSH,2.0,1.0,22.0,20880,20
1062,2011,2011021062,2012-03-16,0,1,4,DAL,CHI,2.3,4.2,2.85,DAL,1.0,2.0,22.0,21120,20,CHI,4.0,7.0,31.0,21480,20
1063,2011,2011021063,2012-03-16,2,3,1,EDM,CGY,2.7,4.0,2.79,EDM,3.0,5.0,25.0,21240,20,CGY,1.0,0.0,19.0,20754,20
1072,2011,2011021072,2012-03-17,1,2,2,FLA,BUF,2.3,4.0,2.89,FLA,2.0,4.0,17.0,22835,20,BUF,2.0,3.0,26.0,22888,20
1071,2011,2011021071,2012-03-17,0,1,3,TBL,STL,3.39,4.2,2.1,TBL,1.0,2.0,23.0,21424,20,STL,3.0,5.0,21.0,21240,20
1075,2011,2011021075,2012-03-17,1,2,2,SJS,DET,2.35,4.2,3.1,SJS,3.0,5.0,35.0,22375,20,DET,2.0,2.0,28.0,22255,20
1073,2011,2011021073,2012-03-17,2,4,3,VAN,CBJ,1.62,5.0,5.0,VAN,4.0,5.0,38.0,21360,20,CBJ,3.0,4.0,36.0,21405,20
1070,2011,2011021070,2012-03-17,0,1,3,NYR,COL,1.95,4.2,3.6,NYR,1.0,2.0,42.0,21426,20,COL,3.0,6.0,20.0,21000,20
1074,2011,2011021074,2012-03-17,2,4,2,LAK,NSH,2.45,3.9,2.7,LAK,4.0,7.0,27.0,21274,20,NSH,2.0,4.0,21.0,21262,20
1068,2011,2011021068,2012-03-17,1,2,2,MTL,NYI,2.5,3.9,2.75,MTL,2.0,2.0,30.0,22709,20,NYI,2.0,3.0,38.0,22500,20
1067,2011,2011021067,2012-03-17,0,3,5,MIN,CAR,2.75,3.9,2.45,MIN,3.0,6.0,26.0,21480,20,CAR,5.0,6.0,34.0,21399,20
1066,2011,2011021066,2012-03-17,0,2,5,NJD,PIT,2.9,4.2,2.3,NJD,2.0,4.0,14.0,21289,20,PIT,5.0,9.0,44.0,21240,20
1069,2011,2011021069,2012-03-17,0,1,3,OTT,TOR,2.1,4.2,3.25,OTT,1.0,2.0,30.0,21039,20,TOR,3.0,4.0,18.0,21000,20
1065,2011,2011021065,2012-03-17,1,2,2,BOS,PHI,2.3,4.0,2.9,BOS,2.0,4.0,33.0,22623,20,PHI,2.0,4.0,29.0,22860,20
1076,2011,2011021076,2012-03-18,1,2,2,PHI,PIT,2.95,4.0,2.5,PHI,3.0,6.0,27.0,22735,20,PIT,2.0,4.0,40.0,22554,20
1077,2011,2011021077,2012-03-18,2,5,2,CHI,WSH,2.1,4.2,3.3,CHI,5.0,9.0,29.0,21480,20,WSH,2.0,2.0,18.0,21480,20
1078,2011,2011021078,2012-03-18,1,1,1,CGY,CBJ,1.76,4.4,4.0,CGY,1.0,2.0,31.0,22740,20,CBJ,1.0,2.0,18.0,22500,20
1079,2011,2011021079,2012-03-18,1,2,2,EDM,PHX,3.0,4.0,2.35,EDM,2.0,3.0,38.0,22941,20,PHX,2.0,1.0,42.0,22860,20
1080,2011,2011021080,2012-03-18,0,1,3,ANA,NSH,2.55,4.0,2.75,ANA,1.0,2.0,31.0,21211,20,NSH,3.0,6.0,27.0,21480,20
1081,2011,2011021081,2012-03-18,0,3,4,WPG,CAR,1.95,4.5,3.75,WPG,3.0,5.0,33.0,20915,20,CAR,4.0,5.0,35.0,21000,20
1087,2011,2011021087,2012-03-19,0,3,5,SJS,ANA,1.9,4.5,4.25,SJS,3.0,6.0,30.0,21373,20,ANA,5.0,9.0,40.0,21295,20
1086,2011,2011021086,2012-03-19,2,2,0,MIN,VAN,4.0,4.4,1.9,MIN,2.0,2.0,34.0,21360,20,VAN,0.0,0.0,33.0,21148,20
1085,2011,2011021085,2012-03-19,0,3,5,DET,WSH,1.91,4.2,3.75,DET,3.0,6.0,33.0,21214,20,WSH,5.0,10.0,22.0,21245,20
1084,2011,2011021084,2012-03-19,0,3,7,TBL,BUF,2.7,3.9,2.5,TBL,3.0,4.0,27.0,21287,20,BUF,7.0,11.0,38.0,21360,20
1083,2011,2011021083,2012-03-19,2,4,2,NYR,NJD,2.15,4.2,3.1,NYR,4.0,7.0,27.0,21120,20,NJD,2.0,3.0,22.0,21216,20
1082,2011,2011021082,2012-03-19,2,8,0,BOS,TOR,1.8,4.4,4.0,BOS,8.0,14.0,24.0,21360,20,TOR,0.0,0.0,13.0,21533,20
1088,2011,2011021088,2012-03-20,0,2,5,TOR,NYI,2.4,3.9,2.7,TOR,2.0,4.0,14.0,21208,20,NYI,5.0,9.0,34.0,21480,20
1089,2011,2011021089,2012-03-20,0,1,2,PHI,FLA,2.05,4.2,3.4,PHI,1.0,1.0,36.0,21402,20,FLA,2.0,4.0,13.0,21120,20
1090,2011,2011021090,2012-03-20,2,8,4,PIT,WPG,1.7,4.5,4.4,PIT,8.0,15.0,35.0,21401,20,WPG,4.0,8.0,30.0,21315,20
1091,2011,2011021091,2012-03-20,0,1,5,CBJ,CHI,3.75,4.25,1.95,CBJ,1.0,2.0,25.0,21450,20,CHI,5.0,10.0,27.0,21362,20
