"","season","gameId","date","result_reg","team_goals_reg_home","team_goals_reg_away","teamname_home","teamname_away","odd_winhome","odd_draw","odd_awaywin"
"309",2011,"2011020309",2011-11-23,1,2,2,"DAL","LAK",2.75,3.95,2.5
"310",2011,"2011020310",2011-11-23,0,0,3,"COL","VAN",3.1,4.1,2.3
"311",2011,"2011020311",2011-11-23,2,4,2,"PHX","ANA",2.18,4.2,3.1
"312",2011,"2011020312",2011-11-23,2,1,0,"SJS","CHI",2.18,4.2,3
"313",2011,"2011020313",2011-11-25,1,2,2,"BOS","DET",2.3,4.2,2.9
"314",2011,"2011020314",2011-11-25,0,0,1,"NYI","NJD",2.79,4,2.4
"315",2011,"2011020315",2011-11-25,2,3,1,"PHI","MTL",2.2,4.2,3.1
"316",2011,"2011020316",2011-11-25,0,2,5,"MIN","EDM",2.2,4.1,3.1
"317",2011,"2011020317",2011-11-25,0,3,6,"WSH","NYR",2.2,4.2,3
"318",2011,"2011020318",2011-11-25,0,5,6,"ANA","CHI",2.9,4.2,2.3
"319",2011,"2011020319",2011-11-25,2,6,3,"PIT","OTT",1.75,4.5,4.2
"320",2011,"2011020320",2011-11-25,0,1,3,"CAR","WPG",2.25,4.2,2.89
"321",2011,"2011020321",2011-11-25,2,5,1,"CBJ","BUF",2.8,4.2,2.3
"322",2011,"2011020322",2011-11-25,1,1,1,"FLA","TBL",2.26,4.2,2.89
"323",2011,"2011020323",2011-11-25,2,2,0,"STL","CGY",2.05,4.25,3.3
"324",2011,"2011020324",2011-11-25,1,3,3,"DAL","TOR",2.3,4.15,2.8
"325",2011,"2011020325",2011-11-25,0,0,5,"PHX","VAN",2.6,4.1,2.45
"326",2011,"2011020326",2011-11-26,0,2,3,"NJD","NYI",1.96,4.2,3.5
"327",2011,"2011020327",2011-11-26,2,2,0,"NYR","PHI",2.4,4,2.89
"328",2011,"2011020328",2011-11-26,2,5,2,"COL","EDM",2.45,4,2.75
"329",2011,"2011020329",2011-11-26,2,4,2,"BOS","WPG",1.75,4.5,4.25
"330",2011,"2011020330",2011-11-26,2,5,1,"BUF","WSH",2.6,4,2.55
"331",2011,"2011020331",2011-11-26,1,3,3,"MTL","PIT",3.25,4.1,2.25
"332",2011,"2011020332",2011-11-26,2,5,1,"TBL","FLA",2.35,4.05,2.9
"333",2011,"2011020333",2011-11-26,2,4,1,"DET","NSH",2.15,4.2,3
"334",2011,"2011020334",2011-11-26,2,3,0,"PHX","DAL",2.15,4.2,3.1
"335",2011,"2011020335",2011-11-26,0,2,3,"SJS","VAN",2.14,4.2,3
"336",2011,"2011020336",2011-11-26,0,1,2,"LAK","CHI",2.3,4,2.7
"337",2011,"2011020337",2011-11-27,2,4,3,"OTT","CAR",2.3,4,2.89
"338",2011,"2011020338",2011-11-27,0,1,2,"CBJ","STL",2.75,4.2,2.35
"339",2011,"2011020339",2011-11-27,0,2,5,"MIN","CGY",2.25,4,3.1
"340",2011,"2011020340",2011-11-27,0,2,5,"ANA","TOR",2.45,4.1,2.7
"341",2011,"2011020341",2011-11-28,2,3,1,"MIN","TBL",2.4,4,2.62
"342",2011,"2011020342",2011-11-28,0,1,3,"COL","DAL",2.25,4.2,2.89
"343",2011,"2011020343",2011-11-28,0,1,2,"EDM","NSH",2.55,3.9,2.7
"344",2011,"2011020344",2011-11-28,2,2,0,"LAK","SJS",2.79,3.9,2.5
"345",2011,"2011020345",2011-11-29,0,1,2,"BUF","NYI",1.95,4.35,3.6
"346",2011,"2011020346",2011-11-29,2,4,3,"NYR","PIT",2.79,4,2.45
"347",2011,"2011020347",2011-11-29,0,1,2,"WSH","STL",2.25,4.05,3
"348",2011,"2011020348",2011-11-29,0,1,3,"CAR","FLA",2.55,3.95,2.7
"349",2011,"2011020349",2011-11-29,0,4,6,"WPG","OTT",2.3,4.1,2.7
"350",2011,"2011020350",2011-11-29,0,1,4,"CHI","PHX",2.15,4.1,3.2
"351",2011,"2011020351",2011-11-29,2,1,0,"CGY","NSH",2.45,4,2.89
"352",2011,"2011020352",2011-11-29,2,4,1,"VAN","CBJ",1.76,4.5,4.05
"353",2011,"2011020353",2011-11-30,0,3,6,"TOR","BOS",3.29,4.2,2.2
"354",2011,"2011020354",2011-11-30,2,4,2,"DET","TBL",1.91,4.4,3.65
"355",2011,"2011020355",2011-11-30,2,6,1,"COL","NJD",2.75,3.9,2.5
"356",2011,"2011020356",2011-11-30,1,2,2,"EDM","MIN",2.45,4,2.7
"357",2011,"2011020357",2011-11-30,2,4,1,"ANA","MTL",2.45,3.9,2.6
"358",2011,"2011020358",2011-12-01,0,1,2,"WSH","PIT",2.7,4,2.5
"359",2011,"2011020359",2011-12-01,0,3,5,"CAR","NYR",2.79,4,2.35
"360",2011,"2011020360",2011-12-01,2,1,0,"WPG","PHX",2.7,4,2.45
"361",2011,"2011020361",2011-12-01,2,3,2,"DAL","OTT",2.3,4,2.75
"362",2011,"2011020362",2011-12-01,1,3,3,"CGY","CBJ",2.2,4.2,3.1
"363",2011,"2011020363",2011-12-01,0,5,6,"VAN","NSH",2,4.2,3.5
"364",2011,"2011020364",2011-12-01,2,2,1,"LAK","FLA",2.1,4.2,3.35
"365",2011,"2011020365",2011-12-01,1,3,3,"SJS","MTL",1.85,4.4,3.9
"366",2011,"2011020366",2011-12-02,0,1,4,"BUF","DET",3,4,2.4
"367",2011,"2011020367",2011-12-02,2,4,2,"MIN","NJD",2.39,4,2.75
"368",2011,"2011020368",2011-12-02,1,4,4,"CHI","NYI",1.77,4.7,4.2
"369",2011,"2011020369",2011-12-02,1,2,2,"COL","STL",2.89,4,2.4
"370",2011,"2011020370",2011-12-02,2,6,3,"EDM","CBJ",2.1,4.2,3.39
"371",2011,"2011020371",2011-12-02,1,3,3,"ANA","PHI",2.75,4.05,2.35
"372",2011,"2011020372",2011-12-03,0,1,2,"LAK","MTL",2.35,4.2,2.85
"373",2011,"2011020373",2011-12-03,2,4,1,"BOS","TOR",1.83,4.4,3.85
"374",2011,"2011020374",2011-12-03,1,2,2,"WSH","OTT",2,4.25,3.4
"375",2011,"2011020375",2011-12-03,0,2,3,"CAR","PIT",3.2,4.2,2.1
"376",2011,"2011020376",2011-12-03,2,4,2,"WPG","NJD",2.35,4,2.9
"377",2011,"2011020377",2011-12-03,0,2,4,"TBL","NYR",2.35,4,2.8
"378",2011,"2011020378",2011-12-03,0,2,5,"STL","CHI",2.35,4,2.79
"379",2011,"2011020379",2011-12-03,0,2,3,"NSH","BUF",2.25,4.2,2.9
"380",2011,"2011020380",2011-12-03,0,2,4,"PHX","PHI",2.4,4.1,2.89
"381",2011,"2011020381",2011-12-03,0,4,5,"DAL","NYI",2,4.2,3.35
"382",2011,"2011020382",2011-12-03,0,3,5,"EDM","CGY",2.4,4,2.8
"383",2011,"2011020383",2011-12-03,0,3,5,"SJS","FLA",1.9,4.3,3.6
"384",2011,"2011020384",2011-12-04,2,4,2,"COL","DET",3.05,4.2,2.15
"385",2011,"2011020385",2011-12-04,0,3,5,"ANA","MIN",2.45,4,2.73
"386",2011,"2011020386",2011-12-04,2,5,1,"VAN","CGY",1.75,4.7,4.25
"387",2011,"2011020387",2011-12-05,0,2,4,"NYR","TOR",2.05,4.2,3.4
"388",2011,"2011020388",2011-12-05,0,1,3,"PIT","BOS",2.5,4,2.65
"389",2011,"2011020389",2011-12-05,2,4,2,"OTT","TBL",2.5,4,2.6
"390",2011,"2011020390",2011-12-05,2,5,4,"FLA","WSH",2.45,4,2.7
"391",2011,"2011020391",2011-12-05,1,3,3,"CHI","PHX",2,4.2,3.5
"392",2011,"2011020392",2011-12-06,1,2,2,"TOR","NJD",2.45,4,2.7
"393",2011,"2011020393",2011-12-06,2,5,1,"NYI","TBL",2.4,4,2.6
"394",2011,"2011020394",2011-12-06,1,2,2,"MTL","CBJ",2.1,4.3,3.3
"395",2011,"2011020395",2011-12-06,2,3,2,"STL","DET",2.5,4,2.6
"396",2011,"2011020396",2011-12-06,0,2,3,"NSH","PHX",2.15,4.4,3.29
"397",2011,"2011020397",2011-12-06,2,2,1,"WPG","BOS",3.1,4.5,2.15
"398",2011,"2011020398",2011-12-06,2,7,6,"CGY","CAR",2.25,4.2,2.95
"399",2011,"2011020399",2011-12-06,2,6,0,"VAN","COL",1.8,4.4,4
"400",2011,"2011020400",2011-12-06,2,3,2,"ANA","LAK",2.79,4,2.4
"401",2011,"2011020401",2011-12-06,0,1,2,"SJS","MIN",1.9,4.45,3.75
"402",2011,"2011020402",2011-12-07,0,3,5,"OTT","WSH",2.7,4,2.4
"403",2011,"2011020403",2011-12-07,1,4,4,"BUF","PHI",2.7,4,2.4
"404",2011,"2011020404",2011-12-07,0,3,5,"EDM","CAR",2,4.2,3.4
"405",2011,"2011020405",2011-12-08,0,0,2,"BOS","FLA",1.85,4.4,3.75
"406",2011,"2011020406",2011-12-08,1,4,4,"NJD","OTT",2.2,4.2,3.1
"407",2011,"2011020407",2011-12-08,1,2,2,"NYI","CHI",3.29,4.2,2.1
"408",2011,"2011020408",2011-12-08,1,2,2,"NYR","TBL",1.95,4.25,3.5
"409",2011,"2011020409",2011-12-08,2,3,2,"PHI","PIT",2.32,4.05,2.7
"410",2011,"2011020410",2011-12-08,1,3,3,"CBJ","NSH",2.54,4,2.55
"411",2011,"2011020411",2011-12-08,1,3,3,"MTL","VAN",2.9,4.2,2.2
"412",2011,"2011020412",2011-12-08,2,5,2,"DET","PHX",2,4.2,3.3
"413",2011,"2011020413",2011-12-08,2,4,2,"STL","ANA",1.91,4.3,3.65
"414",2011,"2011020414",2011-12-08,2,3,2,"CGY","COL",2.2,4.2,2.9
"415",2011,"2011020415",2011-12-08,0,2,4,"LAK","MIN",2.1,4.2,3.25
"416",2011,"2011020416",2011-12-08,2,5,2,"SJS","DAL",1.85,4.4,3.75
"417",2011,"2011020417",2011-12-09,2,4,2,"WSH","TOR",2.05,4.25,3.3
"418",2011,"2011020418",2011-12-09,1,1,1,"BUF","FLA",2.2,4.2,2.9
"419",2011,"2011020419",2011-12-09,2,4,2,"WPG","CAR",2.15,4.25,3.2
"420",2011,"2011020420",2011-12-09,2,4,1,"EDM","COL",2.1,4.2,3.29
"421",2011,"2011020421",2011-12-10,0,1,2,"NJD","MTL",2.64,3.9,2.7
"422",2011,"2011020422",2011-12-10,0,1,4,"BUF","NYR",2.6,4,2.5
"423",2011,"2011020423",2011-12-10,0,1,4,"OTT","VAN",3.6,4.2,2.05
"424",2011,"2011020424",2011-12-10,0,3,6,"NYI","PIT",2.85,4.2,2.25
"425",2011,"2011020425",2011-12-10,2,5,2,"PHI","TBL",1.9,4.4,3.65
"426",2011,"2011020426",2011-12-10,2,7,1,"DET","WPG",1.75,4.5,4.2
"427",2011,"2011020427",2011-12-10,0,3,5,"CBJ","BOS",3.4,4.2,2
"428",2011,"2011020428",2011-12-10,2,1,0,"STL","SJS",2.45,4,2.64
"429",2011,"2011020429",2011-12-10,2,3,2,"NSH","ANA",1.95,4.25,3.4
"430",2011,"2011020430",2011-12-10,0,1,4,"PHX","MIN",2.3,4.2,3.1
"431",2011,"2011020431",2011-12-10,2,3,0,"CGY","EDM",2.2,4.2,3
"432",2011,"2011020432",2011-12-10,0,1,2,"LAK","DAL",2.1,4.2,3.25
"433",2011,"2011020433",2011-12-11,2,6,1,"NYR","FLA",2.29,4.2,2.95
"434",2011,"2011020434",2011-12-11,1,2,2,"CHI","SJS",2.2,4.4,3
"435",2011,"2011020435",2011-12-12,0,4,5,"TBL","NJD",2.35,4.05,2.75
"436",2011,"2011020436",2011-12-13,2,3,0,"BOS","LAK",2.15,4.2,3.4
"437",2011,"2011020437",2011-12-13,1,2,2,"BUF","OTT",2.02,4.2,3.25
"438",2011,"2011020438",2011-12-13,1,1,1,"TOR","CAR",2.05,4.2,3.6
"439",2011,"2011020439",2011-12-13,0,0,1,"NYR","DAL",2,4.25,3.5
"440",2011,"2011020440",2011-12-13,0,1,4,"PIT","DET",2.7,4,2.55
"441",2011,"2011020441",2011-12-13,0,1,5,"WSH","PHI",2.35,4.1,2.79
"442",2011,"2011020442",2011-12-13,1,1,1,"CBJ","VAN",3.75,4.5,1.91
"443",2011,"2011020443",2011-12-13,2,5,3,"MTL","NYI",2.05,4.2,3.2
"444",2011,"2011020444",2011-12-13,1,2,2,"FLA","NJD",2.1,4.2,3.39
"445",2011,"2011020445",2011-12-13,2,2,1,"NSH","CGY",2.2,4.2,3.1
"446",2011,"2011020446",2011-12-13,2,2,1,"WPG","MIN",2.5,4.05,2.6
"447",2011,"2011020447",2011-12-13,1,3,3,"COL","SJS",3.2,4.2,2.15
"448",2011,"2011020448",2011-12-14,0,2,5,"OTT","BOS",3.5,4.25,1.91
"449",2011,"2011020449",2011-12-14,1,3,3,"MIN","CHI",3.2,4.1,2.3
"450",2011,"2011020450",2011-12-14,2,4,1,"ANA","PHX",2.7,4,2.45
"451",2011,"2011020451",2011-12-15,0,2,3,"NYI","DAL",2.7,4,2.45
"452",2011,"2011020452",2011-12-15,2,4,3,"CAR","VAN",3.75,4.33,1.85
"453",2011,"2011020453",2011-12-15,0,1,2,"CBJ","LAK",2.85,4.2,2.35
"454",2011,"2011020454",2011-12-15,0,3,4,"MTL","PHI",2.65,3.9,2.5
"455",2011,"2011020455",2011-12-15,1,4,4,"TBL","CGY",2.4,4.2,2.8
"456",2011,"2011020456",2011-12-15,2,4,1,"STL","NYR",2.3,4,3.1
"457",2011,"2011020457",2011-12-15,2,4,3,"NSH","DET",2.89,4.2,2.26
"458",2011,"2011020458",2011-12-15,0,0,1,"WPG","WSH",2.6,4,2.5
"459",2011,"2011020459",2011-12-15,2,4,2,"PHX","EDM",2.29,4.2,2.9
"460",2011,"2011020460",2011-12-15,2,5,4,"SJS","COL",1.8,4.5,3.9
"461",2011,"2011020461",2011-12-16,2,6,3,"NJD","DAL",2.25,4.2,3.25
"462",2011,"2011020462",2011-12-16,2,5,4,"BUF","TOR",2.29,4.2,2.85
"463",2011,"2011020463",2011-12-16,2,6,4,"OTT","PIT",3.1,4.2,2.15
"464",2011,"2011020464",2011-12-16,1,2,2,"FLA","CGY",2.05,4.2,3.39
"465",2011,"2011020465",2011-12-16,2,4,1,"CHI","ANA",1.8,4.5,3.85
"466",2011,"2011020466",2011-12-17,0,0,6,"PHI","BOS",2.89,4,2.5
"467",2011,"2011020467",2011-12-17,0,3,5,"TOR","VAN",3.29,4.2,2.15
"468",2011,"2011020468",2011-12-17,0,3,5,"MTL","NJD",2.15,4.2,3.1
"469",2011,"2011020469",2011-12-17,2,8,3,"PIT","BUF",2.1,4.2,3.25
"470",2011,"2011020470",2011-12-17,2,5,3,"WPG","ANA",2.1,4.2,3.1
"471",2011,"2011020471",2011-12-17,2,8,2,"DET","LAK",1.91,4.3,3.5
"472",2011,"2011020472",2011-12-17,0,2,3,"CBJ","TBL",2.4,4.1,2.64
"473",2011,"2011020473",2011-12-17,1,1,1,"NSH","STL",2.64,4,2.5
"474",2011,"2011020474",2011-12-17,1,1,1,"MIN","NYI",2.1,4.2,3.3
"475",2011,"2011020475",2011-12-17,0,2,3,"PHX","NYR",2.54,4,2.65
"476",2011,"2011020476",2011-12-17,2,2,1,"COL","WSH",2.79,4.1,2.26
"477",2011,"2011020477",2011-12-17,2,3,2,"SJS","EDM",1.85,4.4,4
"478",2011,"2011020478",2011-12-18,1,2,2,"FLA","CAR",1.95,4.25,3.5
"479",2011,"2011020479",2011-12-18,2,4,2,"CHI","CGY",1.91,4.35,3.7
"480",2011,"2011020480",2011-12-18,2,6,4,"STL","CBJ",1.85,4.3,4
"481",2011,"2011020481",2011-12-19,2,3,2,"BOS","MTL",1.87,4.6,4
"482",2011,"2011020482",2011-12-19,1,2,2,"TOR","LAK",2.4,4,2.7
"483",2011,"2011020483",2011-12-19,2,5,3,"DAL","ANA",2.1,4.2,3.1
"484",2011,"2011020484",2011-12-19,1,2,2,"COL","PHI",2.85,4.1,2.25
"485",2011,"2011020485",2011-12-19,0,2,3,"EDM","DET",3.39,4.2,2.05
"486",2011,"2011020486",2011-12-19,2,4,0,"VAN","MIN",1.85,4.4,4
"487",2011,"2011020487",2011-12-20,0,1,4,"NJD","NYR",2.79,4.05,2.5
"488",2011,"2011020488",2011-12-20,2,3,2,"PIT","CHI",2.55,4,2.5
"489",2011,"2011020489",2011-12-20,2,4,1,"WSH","NSH",2.25,4.2,3
"490",2011,"2011020490",2011-12-20,2,4,1,"OTT","BUF",2.35,4.05,2.7
"491",2011,"2011020491",2011-12-20,0,1,2,"FLA","PHX",2.35,4.2,2.85
"492",2011,"2011020492",2011-12-20,1,2,2,"WPG","NYI",2.05,4.2,3.2
"493",2011,"2011020493",2011-12-20,2,2,1,"CGY","MIN",2.2,4.2,3.2
"494",2011,"2011020494",2011-12-21,0,3,4,"CAR","PHX",2.55,4.05,2.6
"495",2011,"2011020495",2011-12-21,2,5,1,"CHI","MTL",1.91,4.35,3.6
"496",2011,"2011020496",2011-12-21,0,1,4,"DAL","PHI",3,4,2.55
"497",2011,"2011020497",2011-12-21,2,3,2,"COL","STL",3.1,4.2,2.3
"498",2011,"2011020498",2011-12-21,2,4,2,"VAN","DET",2.35,4,2.79
"499",2011,"2011020499",2011-12-21,2,7,2,"SJS","TBL",1.85,4.5,3.75
"500",2011,"2011020500",2011-12-22,2,3,2,"TOR","BUF",2.15,4.33,3
"501",2011,"2011020501",2011-12-22,2,4,2,"NYR","NYI",1.91,4.55,3.8
"502",2011,"2011020502",2011-12-22,1,3,3,"OTT","FLA",2.4,4,2.7
"503",2011,"2011020503",2011-12-22,2,6,5,"NSH","CBJ",1.95,4.25,3.6
"504",2011,"2011020504",2011-12-22,2,4,0,"WPG","MTL",2.25,4.33,3.1
"505",2011,"2011020505",2011-12-22,2,3,2,"CGY","DET",3,4,2.3
"506",2011,"2011020506",2011-12-22,2,4,1,"EDM","MIN",2.35,4,2.8
"507",2011,"2011020507",2011-12-22,1,2,2,"LAK","ANA",1.95,4.25,3.75
"508",2011,"2011020508",2011-12-23,2,8,0,"BOS","FLA",1.74,5,5.25
"509",2011,"2011020509",2011-12-23,1,3,3,"NJD","WSH",2.64,4,2.45
"510",2011,"2011020510",2011-12-23,0,3,5,"NYI","TOR",2.6,4.1,2.6
"511",2011,"2011020511",2011-12-23,2,4,2,"NYR","PHI",2.6,4.05,2.55
"512",2011,"2011020512",2011-12-23,1,1,1,"CAR","OTT",2.35,4.1,2.7
"513",2011,"2011020513",2011-12-23,0,1,4,"WPG","PIT",3.1,4.1,2.3
"514",2011,"2011020514",2011-12-23,2,6,3,"DAL","NSH",2.29,4,2.89
"515",2011,"2011020515",2011-12-23,1,1,1,"COL","TBL",2.25,4.1,2.89
"516",2011,"2011020516",2011-12-23,0,2,3,"PHX","STL",2.79,4.33,2.45
"517",2011,"2011020517",2011-12-23,0,1,3,"VAN","CGY",1.67,5,5.25
"518",2011,"2011020518",2011-12-23,1,1,1,"SJS","LAK",1.91,4.5,4
"519",2011,"2011020519",2011-12-26,0,2,4,"MIN","COL",2.2,4.2,3.2
"520",2011,"2011020520",2011-12-26,2,4,2,"BUF","WSH",2.5,4,2.7
"521",2011,"2011020521",2011-12-26,2,3,0,"NYR","NYI",1.75,4.65,4.2
"522",2011,"2011020522",2011-12-26,2,4,2,"CAR","NJD",2.64,4,2.45
"523",2011,"2011020523",2011-12-26,2,5,3,"STL","DAL",1.95,4.25,3.75
"524",2011,"2011020524",2011-12-26,0,1,4,"NSH","DET",3.2,4.1,2.16
"525",2011,"2011020525",2011-12-26,2,4,1,"CHI","CBJ",1.67,5,4.65
"526",2011,"2011020526",2011-12-26,2,5,3,"VAN","EDM",1.71,4.5,4.4
"527",2011,"2011020527",2011-12-26,2,4,3,"LAK","PHX",2.15,4.2,3.29
"528",2011,"2011020528",2011-12-26,0,2,3,"SJS","ANA",1.72,4.6,4.4
"529",2011,"2011020529",2011-12-27,2,4,2,"PIT","CAR",1.67,5,4.6
"530",2011,"2011020530",2011-12-27,1,1,1,"CBJ","CGY",2.7,4.05,2.35
"531",2011,"2011020531",2011-12-27,0,2,6,"OTT","MTL",2.3,4.25,2.75
"532",2011,"2011020532",2011-12-27,2,5,1,"TBL","PHI",3.25,4.2,2.1
"533",2011,"2011020533",2011-12-27,2,5,3,"FLA","TOR",2.35,4.25,2.8
"534",2011,"2011020534",2011-12-27,2,3,2,"DET","STL",2,4.2,3.7
"535",2011,"2011020535",2011-12-27,0,1,4,"COL","WPG",2.39,4.1,2.65
"536",2011,"2011020536",2011-12-28,2,3,1,"NJD","BUF",2.39,4.2,2.85
"537",2011,"2011020537",2011-12-28,2,4,1,"WSH","NYR",2.5,4,2.5
"538",2011,"2011020538",2011-12-28,1,1,1,"NSH","MIN",2.39,4.1,2.86
"539",2011,"2011020539",2011-12-28,0,0,2,"CHI","LAK",1.91,4.4,3.75
"540",2011,"2011020540",2011-12-28,1,1,1,"PHX","BOS",3.75,4.45,1.95
"541",2011,"2011020541",2011-12-28,1,2,2,"SJS","VAN",2.39,4,2.6
"542",2011,"2011020542",2011-12-29,2,3,1,"NYI","CGY",2.65,4,2.39
"543",2011,"2011020543",2011-12-29,0,2,4,"PIT","PHI",2.25,4.2,2.9
"544",2011,"2011020544",2011-12-29,1,3,3,"CAR","TOR",2.64,4.33,2.45
"545",2011,"2011020545",2011-12-29,2,4,3,"TBL","MTL",2.6,4,2.6
"546",2011,"2011020546",2011-12-29,2,4,3,"MIN","EDM",2.25,4.2,3.1
"547",2011,"2011020547",2011-12-29,1,0,0,"WPG","LAK",2.35,4.2,2.79
"548",2011,"2011020548",2011-12-29,0,1,4,"DAL","CBJ",2,4.33,3.4
"549",2011,"2011020549",2011-12-29,2,3,2,"COL","PHX",2.25,4.2,2.85
"550",2011,"2011020550",2011-12-29,0,2,5,"ANA","VAN",3.15,4.33,2.15
"551",2011,"2011020551",2011-12-30,2,3,1,"WSH","BUF",2,4.25,3.4
"552",2011,"2011020552",2011-12-30,1,3,3,"OTT","CGY",2.25,4.25,3.2
"553",2011,"2011020553",2011-12-30,0,1,4,"FLA","NYR",3.1,4,2.3
"554",2011,"2011020554",2011-12-30,1,1,1,"STL","NSH",1.95,4.35,3.7
"555",2011,"2011020555",2011-12-30,2,3,2,"CHI","DET",2.4,4,2.7
"556",2011,"2011020556",2011-12-31,2,3,1,"NJD","PIT",2.89,4,2.29
"557",2011,"2011020557",2011-12-31,2,4,1,"NYI","EDM",NA,NA,NA
"558",2011,"2011020558",2011-12-31,2,5,2,"TBL","CAR",2.05,4.2,3.2
"559",2011,"2011020559",2011-12-31,2,3,2,"FLA","MTL",2.64,4,2.75
"560",2011,"2011020560",2011-12-31,0,2,4,"MIN","PHX",2.3,4,2.9
"561",2011,"2011020561",2011-12-31,1,2,2,"BUF","OTT",2.39,4.05,2.9
"562",2011,"2011020562",2011-12-31,2,3,2,"WPG","TOR",2.25,4,2.89
"563",2011,"2011020563",2011-12-31,2,3,0,"DET","STL",2.05,4.2,3.3
"564",2011,"2011020564",2011-12-31,0,2,4,"CBJ","WSH",2.9,4.2,2.3
"565",2011,"2011020565",2011-12-31,2,4,2,"DAL","BOS",3.6,4.3,1.95
"566",2011,"2011020566",2011-12-31,0,2,4,"ANA","COL",2.3,4.1,3
"567",2011,"2011020567",2011-12-31,2,4,1,"LAK","VAN",2.89,4.2,2.25
"568",2011,"2011020568",2012-01-01,2,5,3,"NSH","CGY",2.32,4,2.89
"569",2011,"2011020569",2012-01-02,0,2,3,"PHI","NYR",2.2,4.2,2.9
"570",2011,"2011020570",2012-01-02,1,2,2,"OTT","NJD",2.5,4,2.8
"571",2011,"2011020571",2012-01-02,0,3,4,"CHI","EDM",1.67,4.95,4.5
"572",2011,"2011020572",2012-01-02,1,2,2,"VAN","SJS",2.05,4.25,3.2
"573",2011,"2011020573",2012-01-02,1,1,1,"LAK","COL",2,4.2,3.5
"574",2011,"2011020574",2012-01-03,2,4,3,"BUF","EDM",2,4.2,3.4
"575",2011,"2011020575",2012-01-03,2,7,3,"TOR","TBL",2.29,4.1,3
"576",2011,"2011020576",2012-01-03,2,3,1,"WSH","CGY",1.95,4.45,3.6
"577",2011,"2011020577",2012-01-03,1,3,3,"CAR","NYI",2.35,4.1,2.8
"578",2011,"2011020578",2012-01-03,2,4,1,"STL","PHX",2.04,4.2,3.4
"579",2011,"2011020579",2012-01-03,0,4,5,"DAL","DET",3.25,4.2,2.1
"580",2011,"2011020580",2012-01-04,2,7,3,"MTL","WPG",2.25,4.2,2.9
"581",2011,"2011020581",2012-01-04,0,1,6,"NJD","BOS",3.4,4.2,2
"582",2011,"2011020582",2012-01-04,2,3,0,"VAN","MIN",1.75,4.6,4.4
"583",2011,"2011020583",2012-01-04,0,1,3,"ANA","SJS",3.2,4.2,2.05
"584",2011,"2011020584",2012-01-05,2,9,0,"BOS","CGY",1.62,5,5.1
"585",2011,"2011020585",2012-01-05,2,4,0,"TOR","WPG",2.05,4.33,3.29
"586",2011,"2011020586",2012-01-05,1,2,2,"NYR","FLA",1.95,4.3,3.9
"587",2011,"2011020587",2012-01-05,2,5,4,"PHI","CHI",2.5,4,2.6
"588",2011,"2011020588",2012-01-05,2,4,1,"OTT","TBL",2.25,4.33,3
"589",2011,"2011020589",2012-01-05,2,4,3,"STL","EDM",1.8,4.6,4.1
"590",2011,"2011020590",2012-01-05,0,1,4,"NSH","DAL",2.25,4.2,3
"591",2011,"2011020591",2012-01-05,1,0,0,"LAK","PHX",2.1,4.2,3.25
"592",2011,"2011020592",2012-01-05,2,2,1,"SJS","CBJ",1.74,4.7,4.5
"593",2011,"2011020593",2012-01-06,2,5,2,"NJD","FLA",2.15,4.2,3.25
"594",2011,"2011020594",2012-01-06,0,1,3,"PIT","NYR",2.3,4.2,2.9
"595",2011,"2011020595",2012-01-06,2,4,2,"CAR","BUF",2.6,4.33,2.4
"596",2011,"2011020596",2012-01-06,0,0,4,"CHI","COL",1.8,4.5,4.1
"597",2011,"2011020597",2012-01-06,2,4,2,"ANA","NYI",2.3,4.1,2.79
"598",2011,"2011020598",2012-01-07,0,3,4,"BOS","VAN",1.95,4.25,3.4
"599",2011,"2011020599",2012-01-07,1,2,2,"PHI","OTT",1.95,4.5,3.5
"600",2011,"2011020600",2012-01-07,2,4,1,"DAL","EDM",2,4.2,3.4
"601",2011,"2011020601",2012-01-07,0,0,1,"LAK","CBJ",1.83,4.4,4
"602",2011,"2011020602",2012-01-07,1,1,1,"BUF","WPG",2.3,4.1,2.9
"603",2011,"2011020603",2012-01-07,2,4,3,"TOR","DET",3.2,4.2,2.1
"604",2011,"2011020604",2012-01-07,2,3,1,"MTL","TBL",2.1,4.2,3.29
"605",2011,"2011020605",2012-01-07,0,1,3,"PIT","NJD",1.92,4.3,3.6
"606",2011,"2011020606",2012-01-07,2,4,0,"STL","COL",1.85,4.4,3.8
"607",2011,"2011020607",2012-01-07,2,5,2,"NSH","CAR",1.91,4.3,3.75
"608",2011,"2011020608",2012-01-07,2,5,1,"PHX","NYI",2,4.2,3.35
"609",2011,"2011020609",2012-01-07,2,3,1,"CGY","MIN",2.45,4,2.65
"610",2011,"2011020610",2012-01-07,2,5,2,"SJS","WSH",2.2,4.2,3.1
"611",2011,"2011020611",2012-01-08,2,6,4,"OTT","PHI",2.64,4.1,2.5
"612",2011,"2011020612",2012-01-08,1,2,2,"CHI","DET",2.3,4.05,2.89
"613",2011,"2011020613",2012-01-08,2,7,4,"ANA","CBJ",2.05,4.25,3.5
"614",2011,"2011020614",2012-01-09,2,2,1,"FLA","VAN",3.75,4.35,2.05
"615",2011,"2011020615",2012-01-09,2,5,2,"LAK","WSH",2.3,4,2.89
"616",2011,"2011020616",2012-01-10,2,5,3,"BOS","WPG",1.63,4.75,4.9
