bet_on,actual,edge,stake,profit,won
0,2,0.05005774037649707,10,-10.0,0
2,0,0.1561522023547306,10,-10.0,0
0,0,0.22339365048881044,10,19.5,1
0,0,0.25259306957759636,10,15.0,1
2,1,0.2600795758443878,10,-10.0,0
0,2,0.15669235555180921,10,-10.0,0
2,1,0.20300979391299456,10,-10.0,0
0,1,0.07209858995174456,10,-10.0,0
2,0,0.09243554524380929,10,-10.0,0
2,0,0.16210267957085997,10,-10.0,0
2,0,0.14809737700936132,10,-10.0,0
2,0,0.15588907459098578,10,-10.0,0
2,2,0.06869187169721469,10,9.3,1
0,2,0.2337574343139977,10,-10.0,0
0,2,0.2616743918847201,10,-10.0,0
2,1,0.328343560320445,10,-10.0,0
0,0,0.040229812135500476,10,16.0,1
2,0,0.16172553563644465,10,-10.0,0
2,2,0.2598985829015994,10,15.5,1
0,0,0.3415313711037369,10,32.0,1
0,2,0.15280511190627413,10,-10.0,0
2,0,0.1018487504288928,10,-10.0,0
1,0,0.03971518765840998,10,-10.0,0
0,2,0.14146970183126012,10,-10.0,0
2,1,0.2138311079762965,10,-10.0,0
0,0,0.10288735027365126,10,11.600000000000001,1
2,0,0.09682612098580495,10,-10.0,0
0,2,0.04163603183696307,10,-10.0,0
2,1,0.05003838225052415,10,-10.0,0
2,1,0.13443102904384308,10,-10.0,0
2,0,0.1215989039926614,10,-10.0,0
0,2,0.0945418349224979,10,-10.0,0
2,2,0.1421931573678319,10,23.0,1
2,2,0.06755106847092418,10,14.2,1
0,0,0.22997571217917823,10,32.0,1
0,2,0.044108812715931756,10,-10.0,0
0,2,0.07605315142490526,10,-10.0,0
2,0,0.3257173969823297,10,-10.0,0
0,0,0.16952670198454528,10,14.3,1
0,0,0.13284330919671244,10,10.600000000000001,1
2,2,0.07548423133373,10,43.0,1
0,0,0.08695426580589305,10,10.299999999999997,1
2,0,0.14631382171440932,10,-10.0,0
2,1,0.06174208993514724,10,-10.0,0
1,0,0.05033472133665193,10,-10.0,0
2,0,0.2239602045556656,10,-10.0,0
2,0,0.28837753217754003,10,-10.0,0
0,2,0.16518497719613012,10,-10.0,0
0,0,0.07963939541717602,10,28.0,1
0,0,0.08269274247977554,10,14.8,1
0,2,0.08561048741181015,10,-10.0,0
0,2,0.13160999959003572,10,-10.0,0
0,0,0.08511484347942339,10,31.0,1
0,2,0.2685972543182169,10,-10.0,0
0,0,0.1502779525736463,10,15.600000000000001,1
2,0,0.05913948909641392,10,-10.0,0
2,0,0.1584729568483182,10,-10.0,0
0,0,0.22537565379808333,10,7.100000000000001,1
0,0,0.16133116396070796,10,18.0,1
0,2,0.04055781863569102,10,-10.0,0
0,2,0.21267992405397593,10,-10.0,0
1,1,0.03753839462396105,10,42.5,1
0,0,0.17244666723347768,10,50.0,1
0,2,0.05207960366745834,10,-10.0,0
2,2,0.14436719650488028,10,14.5,1
2,1,0.16212175355698266,10,-10.0,0
2,0,0.28927457477339735,10,-10.0,0
0,1,0.1211314996552906,10,-10.0,0
2,0,0.0602516452185054,10,-10.0,0
2,1,0.11383747568841607,10,-10.0,0
2,2,0.030744016189045098,10,7.800000000000001,1
2,0,0.19961750370569203,10,-10.0,0
2,2,0.1270708149338804,10,18.0,1
2,0,0.08098525274378282,10,-10.0,0
1,2,0.043005764301924626,10,-10.0,0
2,1,0.03637088434780905,10,-10.0,0
0,2,0.1661755085963515,10,-10.0,0
0,2,0.05376819924584386,10,-10.0,0
2,1,0.29392755024759565,10,-10.0,0
1,0,0.05956477159146331,10,-10.0,0
0,1,0.2696230247072139,10,-10.0,0
2,2,0.17874657802686736,10,33.3,1
2,2,0.05014972160893494,10,21.0,1
2,0,0.06753472868909083,10,-10.0,0
0,0,0.08854985931947607,10,20.4,1
2,0,0.05684003655931824,10,-10.0,0
0,2,0.22284968539487193,10,-10.0,0
2,0,0.09148833156742942,10,-10.0,0
2,0,0.05320150078054142,10,-10.0,0
0,0,0.09744335054288977,10,32.5,1
2,0,0.2880487409914072,10,-10.0,0
2,1,0.04407311566519667,10,-10.0,0
2,2,0.10895202041082225,10,15.5,1
0,2,0.09047610988815569,10,-10.0,0
2,0,0.21610686934429973,10,-10.0,0
0,0,0.07357620748221816,10,24.4,1
2,1,0.1364504607802211,10,-10.0,0
0,0,0.28115301731147313,10,19.5,1
0,2,0.0648599320053257,10,-10.0,0
2,0,0.1067277902191322,10,-10.0,0
1,2,0.1524903056365562,10,-10.0,0
2,2,0.13226254387285608,10,14.5,1
2,0,0.07379128627227044,10,-10.0,0
2,0,0.05874213508287163,10,-10.0,0
2,2,0.06974970491956722,10,15.0,1
2,0,0.31999292757894604,10,-10.0,0
0,0,0.5749212580704299,10,36.5,1
2,0,0.13618659659311855,10,-10.0,0
0,2,0.14294716692682624,10,-10.0,0
2,2,0.22062116709125218,10,14.3,1
2,1,0.23467218049265115,10,-10.0,0
0,2,0.2306886064811165,10,-10.0,0
0,1,0.05823773535363708,10,-10.0,0
2,2,0.1898853188981678,10,29.5,1
0,0,0.06315131093122739,10,7.0,1
0,2,0.2538470975510894,10,-10.0,0
2,0,0.0405778978366611,10,-10.0,0
0,2,0.27460504609337527,10,-10.0,0
0,2,0.09164256783459426,10,-10.0,0
2,1,0.1324344912340648,10,-10.0,0
0,1,0.09053695131632572,10,-10.0,0
2,0,0.23408736252170573,10,-10.0,0
0,2,0.042393929944868375,10,-10.0,0
0,0,0.06583710949581323,10,17.0,1
2,1,0.03640785535756513,10,-10.0,0
1,0,0.03033702002511443,10,-10.0,0
0,2,0.07334182503791464,10,-10.0,0
0,1,0.05216505501348678,10,-10.0,0
0,1,0.3190734548998997,10,-10.0,0
1,1,0.0323522614576775,10,48.0,1
2,1,0.3603490995437189,10,-10.0,0
0,1,0.059589444747479625,10,-10.0,0
0,2,0.04491851776521982,10,-10.0,0
2,2,0.13967612909760685,10,21.0,1
0,1,0.11316688733686897,10,-10.0,0
0,0,0.37503602640969813,10,50.0,1
0,0,0.08304879704569224,10,50.0,1
2,1,0.10991695940392665,10,-10.0,0
0,1,0.05026641403786675,10,-10.0,0
2,2,0.09525722936429393,10,15.0,1
2,2,0.091062058664662,10,17.5,1
0,2,0.09804981027169729,10,-10.0,0
0,2,0.055763679356615525,10,-10.0,0
2,0,0.10755625624952347,10,-10.0,0
0,0,0.17966612113065422,10,29.5,1
0,0,0.040396542500763744,10,16.200000000000003,1
0,1,0.10803314607122003,10,-10.0,0
0,1,0.06487114556460855,10,-10.0,0
1,2,0.040635259749087854,10,-10.0,0
0,2,0.23427466211014192,10,-10.0,0
2,1,0.22357552543309217,10,-10.0,0
2,2,0.04284036790791679,10,7.800000000000001,1
0,0,0.2198620068523897,10,27.5,1
0,0,0.2397623380019844,10,33.3,1
0,1,0.18445131304685847,10,-10.0,0
2,1,0.08313362456980222,10,-10.0,0
0,2,0.10789664564186513,10,-10.0,0
0,2,0.04896069312260545,10,-10.0,0
0,1,0.0979901649239906,10,-10.0,0
0,2,0.10236052166714049,10,-10.0,0
2,2,0.0880612782376618,10,11.0,1
0,2,0.131828361832895,10,-10.0,0
0,1,0.26326395583850815,10,-10.0,0
0,1,0.11074753905041623,10,-10.0,0
0,0,0.09627305632508065,10,8.2,1
2,0,0.14047376307937542,10,-10.0,0
2,0,0.1729255509821977,10,-10.0,0
2,2,0.17446907291162242,10,33.3,1
2,0,0.20320628440247418,10,-10.0,0
0,2,0.11435082645194278,10,-10.0,0
0,1,0.0740099976105345,10,-10.0,0
0,1,0.10345108621103277,10,-10.0,0
0,1,0.23389923970902252,10,-10.0,0
2,0,0.14251591417173337,10,-10.0,0
0,1,0.29361868639611666,10,-10.0,0
0,1,0.2206529994987595,10,-10.0,0
2,0,0.14557728197272918,10,-10.0,0
0,2,0.3844398707386534,10,-10.0,0
2,0,0.09975090149451565,10,-10.0,0
0,1,0.05789537816837498,10,-10.0,0
0,2,0.10332400538998077,10,-10.0,0
0,2,0.3304717409730722,10,-10.0,0
0,2,0.042484831091438746,10,-10.0,0
2,0,0.1714896023185104,10,-10.0,0
1,2,0.03487235809053249,10,-10.0,0
2,0,0.13368990000902065,10,-10.0,0
2,1,0.2100616404245455,10,-10.0,0
2,1,0.04988817580870908,10,-10.0,0
2,0,0.21861045644053295,10,-10.0,0
2,0,0.2393222319660912,10,-10.0,0
2,1,0.3802633026090258,10,-10.0,0
1,0,0.06621632033782071,10,-10.0,0
0,0,0.054851271145670566,10,15.5,1
0,0,0.04632843982650714,10,28.5,1
2,1,0.2222927040060529,10,-10.0,0
2,2,0.14540526272684934,10,14.0,1
2,1,0.03854134346021654,10,-10.0,0
0,0,0.044792420034095726,10,17.7,1
2,2,0.052840470376190246,10,36.0,1
2,0,0.14897334585182453,10,-10.0,0
2,0,0.06738858576897733,10,-10.0,0
0,2,0.25429253962085074,10,-10.0,0
2,0,0.03384023208403919,10,-10.0,0
2,2,0.2598230707176312,10,10.600000000000001,1
2,1,0.22176742295420593,10,-10.0,0
2,0,0.049861663476332696,10,-10.0,0
2,1,0.3187160959995757,10,-10.0,0
2,0,0.21398282504953425,10,-10.0,0
0,2,0.22508364405552467,10,-10.0,0
0,2,0.11843103097792751,10,-10.0,0
0,1,0.1882290951966427,10,-10.0,0
2,0,0.13535945255934717,10,-10.0,0
2,1,0.08730947396149769,10,-10.0,0
2,0,0.13864682176432275,10,-10.0,0
0,1,0.0725637352695166,10,-10.0,0
1,1,0.044119193044683175,10,34.0,1
2,0,0.07995766814963468,10,-10.0,0
0,2,0.0862358405270957,10,-10.0,0
2,1,0.21998707918632437,10,-10.0,0
0,0,0.07673677387394007,10,17.7,1
0,1,0.15482240911628387,10,-10.0,0
2,0,0.320529582757517,10,-10.0,0
2,2,0.09524432545717632,10,8.899999999999999,1
0,2,0.2875404471198394,10,-10.0,0
2,0,0.06116980008329187,10,-10.0,0
0,2,0.2733677519544558,10,-10.0,0
2,0,0.05648340402483837,10,-10.0,0
2,2,0.19010968742476614,10,20.5,1
1,0,0.05400457276587678,10,-10.0,0
0,2,0.045479150271365065,10,-10.0,0
2,2,0.05072836777141043,10,12.899999999999999,1
2,0,0.4221105588791059,10,-10.0,0
0,1,0.17737813248380757,10,-10.0,0
2,1,0.2558424859335468,10,-10.0,0
2,1,0.09781458744242022,10,-10.0,0
2,0,0.07828553953979062,10,-10.0,0
2,2,0.2898454851815557,10,17.599999999999998,1
0,2,0.06310514839626852,10,-10.0,0
2,0,0.19423249549132943,10,-10.0,0
1,2,0.05712682611963288,10,-10.0,0
0,2,0.08162409697221634,10,-10.0,0
0,2,0.08039298318623855,10,-10.0,0
0,1,0.18257547838764032,10,-10.0,0
2,0,0.07996755362314706,10,-10.0,0
2,1,0.054662397946031505,10,-10.0,0
2,2,0.16020875790444744,10,12.599999999999998,1
0,0,0.1170807460453683,10,37.5,1
0,1,0.06589433111553045,10,-10.0,0
2,2,0.12057536231573462,10,8.899999999999999,1
2,1,0.04094566358862328,10,-10.0,0
0,2,0.04208100643350715,10,-10.0,0
2,2,0.1005795214194633,10,9.600000000000001,1
2,2,0.34717986097222636,10,42.5,1
0,0,0.22490274684144565,10,31.5,1
0,2,0.11898494717158009,10,-10.0,0
0,0,0.07553274162648166,10,20.5,1
0,1,0.17271356349548872,10,-10.0,0
0,2,0.3319940501448282,10,-10.0,0
2,1,0.32641755031721886,10,-10.0,0
0,1,0.03699640544097216,10,-10.0,0
0,0,0.17219001611382778,10,9.8,1
0,2,0.33182775245034846,10,-10.0,0
0,0,0.2444662274902536,10,47.5,1
0,0,0.11351711102160611,10,21.0,1
0,2,0.28082738158095033,10,-10.0,0
2,2,0.08655759368467386,10,13.900000000000002,1
2,0,0.03991786849033038,10,-10.0,0
0,0,0.3424188240774915,10,59.0,1
2,2,0.039013330522217615,10,15.5,1
0,1,0.06593973865270747,10,-10.0,0
0,0,0.21922213384530315,10,14.0,1
0,1,0.10333407511986537,10,-10.0,0
2,0,0.26953909986818536,10,-10.0,0
2,0,0.09844652825826228,10,-10.0,0
0,0,0.057510752588842196,10,13.799999999999997,1
0,1,0.30554248259171973,10,-10.0,0
2,2,0.23341011358702335,10,19.5,1
2,1,0.0910023957055015,10,-10.0,0
0,0,0.11843287022067556,10,14.600000000000001,1
2,0,0.19313956206381555,10,-10.0,0
0,0,0.09379922946657393,10,22.0,1
0,1,0.3080139380512984,10,-10.0,0
2,2,0.05155908064512227,10,6.599999999999998,1
2,0,0.0707211222874321,10,-10.0,0
2,1,0.13033628075892845,10,-10.0,0
0,2,0.06328497349124035,10,-10.0,0
2,0,0.08157183254527361,10,-10.0,0
2,0,0.2832134706116365,10,-10.0,0
0,0,0.1748507174830034,10,61.0,1
2,0,0.04887582685621811,10,-10.0,0
2,2,0.321334854102915,10,33.3,1
2,2,0.0491188525520298,10,14.0,1
2,1,0.0920072585269025,10,-10.0,0
0,1,0.11174004712063285,10,-10.0,0
2,2,0.2761567541401456,10,21.299999999999997,1
2,2,0.26527513494105537,10,13.5,1
0,1,0.33933034433488307,10,-10.0,0
2,0,0.17886992539906016,10,-10.0,0
0,0,0.2076200132574918,10,10.299999999999997,1
2,2,0.2179444910478145,10,10.600000000000001,1
2,2,0.044847745127231,10,15.5,1
2,0,0.21494450509687213,10,-10.0,0
0,2,0.2190680667845442,10,-10.0,0
2,0,0.04536015457822623,10,-10.0,0
0,1,0.03683105773953427,10,-10.0,0
0,2,0.06772681063869451,10,-10.0,0
2,2,0.18253423273971908,10,12.0,1
0,0,0.33751475980130585,10,28.5,1
2,2,0.20499119405763822,10,12.899999999999999,1
2,0,0.06411957589424888,10,-10.0,0
0,2,0.11255913170412196,10,-10.0,0
2,1,0.06790679679543027,10,-10.0,0
0,1,0.14514404249732832,10,-10.0,0
2,0,0.08214090551125164,10,-10.0,0
0,1,0.08465703111571948,10,-10.0,0
2,1,0.18730576916848307,10,-10.0,0
2,0,0.16055874274443466,10,-10.0,0
2,2,0.1092106398527915,10,20.0,1
2,2,0.14764918592474696,10,16.299999999999997,1
2,1,0.04059254051347047,10,-10.0,0
0,2,0.17878007390102235,10,-10.0,0
0,0,0.08313686620148564,10,20.0,1
0,0,0.27697303240844023,10,29.0,1
0,1,0.0572435874708116,10,-10.0,0
2,0,0.09595234334298663,10,-10.0,0
0,2,0.1204803979896367,10,-10.0,0
2,0,0.16624961296201518,10,-10.0,0
0,0,0.08418270552076834,10,16.0,1
2,1,0.20285004879634733,10,-10.0,0
0,0,0.1619538034760652,10,16.299999999999997,1
0,0,0.03320302944528092,10,10.2,1
2,2,0.175622909946836,10,9.8,1
2,0,0.23362294197427289,10,-10.0,0
0,2,0.2108910206442664,10,-10.0,0
0,1,0.1401114057283782,10,-10.0,0
2,0,0.2502333584502487,10,-10.0,0
2,2,0.14852389944021593,10,21.0,1
0,2,0.14546391421864635,10,-10.0,0
0,2,0.0639207702813615,10,-10.0,0
0,2,0.1607426198518186,10,-10.0,0
2,2,0.1998909959848342,10,29.0,1
2,2,0.24057384629681933,10,14.3,1
2,0,0.1937726466179283,10,-10.0,0
0,0,0.29285321313955986,10,21.0,1
0,2,0.1777604962326773,10,-10.0,0
2,2,0.18163810156865817,10,15.5,1
0,2,0.3533605858734428,10,-10.0,0
2,2,0.051902884072159816,10,12.5,1
2,1,0.24547898680070135,10,-10.0,0
0,1,0.253095834259847,10,-10.0,0
0,2,0.15809953769876633,10,-10.0,0
2,2,0.07825850648618352,10,35.0,1
2,1,0.12734621049255274,10,-10.0,0
2,2,0.1162299097430442,10,11.5,1
0,0,0.15370317322771265,10,9.8,1
2,1,0.13947980165694318,10,-10.0,0
0,2,0.04664903329336262,10,-10.0,0
2,2,0.031221111631137,10,18.5,1
2,1,0.10196577257546702,10,-10.0,0
0,2,0.040992698183803744,10,-10.0,0
0,2,0.06591986297075675,10,-10.0,0
0,1,0.18461519424589867,10,-10.0,0
2,1,0.4650967230100391,10,-10.0,0
2,2,0.03305207542561672,10,4.800000000000001,1
2,0,0.06902556439590951,10,-10.0,0
0,2,0.2369653035118924,10,-10.0,0
2,0,0.18517584051223912,10,-10.0,0
0,1,0.3691392764664789,10,-10.0,0
2,1,0.21864415255661956,10,-10.0,0
2,0,0.22712135264182165,10,-10.0,0
0,1,0.07975244552091793,10,-10.0,0
0,1,0.08209019174673943,10,-10.0,0
1,2,0.11126613903623925,10,-10.0,0
1,0,0.03737610304589531,10,-10.0,0
0,2,0.04625621233953925,10,-10.0,0
2,2,0.20722346228858746,10,23.0,1
0,0,0.09735587845763083,10,22.0,1
2,1,0.16716041392195713,10,-10.0,0
0,1,0.1590064511357092,10,-10.0,0
0,0,0.12061207193212498,10,51.0,1
2,0,0.09456994515684317,10,-10.0,0
2,0,0.16342926876169372,10,-10.0,0
0,1,0.03562857359275767,10,-10.0,0
0,2,0.11998141619629421,10,-10.0,0
0,0,0.4379377303777524,10,45.0,1
0,0,0.051929043619586834,10,19.0,1
2,0,0.39201815284956437,10,-10.0,0
0,2,0.09701500106859401,10,-10.0,0
2,2,0.05779381822829932,10,11.200000000000003,1
2,2,0.08652833383454522,10,57.5,1
0,2,0.1530622512123848,10,-10.0,0
2,1,0.23461909229538294,10,-10.0,0
0,2,0.22964714550091447,10,-10.0,0
2,1,0.036201938816090795,10,-10.0,0
2,0,0.034185838526067935,10,-10.0,0
0,0,0.12908255794194018,10,11.7,1
2,1,0.061469793034369,10,-10.0,0
2,0,0.0933516723682401,10,-10.0,0
0,0,0.1975042261640217,10,35.0,1
2,0,0.06542595341332808,10,-10.0,0
0,0,0.16367078892531434,10,14.3,1
0,1,0.1685585229277235,10,-10.0,0
2,2,0.26633663376435535,10,20.5,1
2,2,0.07784424556421543,10,11.299999999999997,1
0,0,0.34615418105796314,10,23.0,1
2,2,0.22629694652929666,10,18.5,1
0,2,0.29355596842959936,10,-10.0,0
2,2,0.17064208669269548,10,13.0,1
2,1,0.2693765585772971,10,-10.0,0
2,0,0.1371262560513481,10,-10.0,0
2,0,0.26651729357040055,10,-10.0,0
2,1,0.04817829122001632,10,-10.0,0
0,0,0.23220414944692774,10,11.400000000000002,1
0,2,0.05119894966649918,10,-10.0,0
2,0,0.15652007507889903,10,-10.0,0
2,1,0.07350926600011976,10,-10.0,0
0,2,0.21885232285603218,10,-10.0,0
2,1,0.26770697049920267,10,-10.0,0
2,2,0.17704530998489232,10,11.8,1
0,2,0.038713915729776616,10,-10.0,0
2,0,0.1137024577958275,10,-10.0,0
0,2,0.09720012441617415,10,-10.0,0
0,2,0.22488112817970077,10,-10.0,0
0,2,0.42179102160244786,10,-10.0,0
1,2,0.03602451408276661,10,-10.0,0
2,0,0.15751565347115004,10,-10.0,0
0,1,0.17793103741336408,10,-10.0,0
0,2,0.2904627562007044,10,-10.0,0
2,0,0.06382136510804293,10,-10.0,0
2,2,0.2172062794201401,10,15.600000000000001,1
0,0,0.06858618121999716,10,21.0,1
2,0,0.08102479493973319,10,-10.0,0
1,1,0.0623773015994975,10,39.5,1
0,2,0.316240740675803,10,-10.0,0
0,1,0.2959667498723919,10,-10.0,0
0,0,0.30117632231972735,10,21.0,1
2,2,0.1801527576342793,10,33.3,1
0,2,0.22161974414785207,10,-10.0,0
2,1,0.16183938719146468,10,-10.0,0
0,1,0.44859278644600953,10,-10.0,0
0,0,0.062463175407148075,10,7.300000000000001,1
2,0,0.22271137208027225,10,-10.0,0
2,2,0.1112276865980974,10,15.5,1
0,2,0.11630447930201818,10,-10.0,0
0,0,0.14463798430597913,10,21.0,1
0,1,0.1459157532182925,10,-10.0,0
0,0,0.08891166203147716,10,19.0,1
2,1,0.19993825873890414,10,-10.0,0
1,2,0.03401674553544684,10,-10.0,0
2,2,0.1259852358235637,10,17.5,1
0,2,0.221428459753141,10,-10.0,0
2,0,0.31321741027033223,10,-10.0,0
0,2,0.10968003608387056,10,-10.0,0
0,0,0.28883842606204835,10,16.5,1
0,2,0.06064533899302205,10,-10.0,0
2,0,0.2017066255583989,10,-10.0,0
0,1,0.3085598882414583,10,-10.0,0
2,0,0.04408348402871193,10,-10.0,0
2,1,0.10951962545749169,10,-10.0,0
2,2,0.27250579193972807,10,22.5,1
0,2,0.18327791003426572,10,-10.0,0
0,2,0.06313939563957477,10,-10.0,0
1,2,0.06380528451744885,10,-10.0,0
0,2,0.07122479920702501,10,-10.0,0
2,0,0.042306162373581646,10,-10.0,0
0,2,0.2646135855869225,10,-10.0,0
2,0,0.1625072762847774,10,-10.0,0
0,2,0.14758628428384568,10,-10.0,0
2,2,0.1439240972485985,10,10.399999999999999,1
0,2,0.14257828612759205,10,-10.0,0
2,2,0.20984358632341993,10,11.0,1
0,0,0.25743218040167204,10,23.5,1
2,0,0.12539874962061237,10,-10.0,0
2,2,0.05270838731616723,10,11.600000000000001,1
2,1,0.24083085850891572,10,-10.0,0
0,2,0.052090261248962766,10,-10.0,0
0,1,0.1286683988086159,10,-10.0,0
2,0,0.13162007006315984,10,-10.0,0
2,0,0.11831046883231944,10,-10.0,0
2,2,0.16626256065666573,10,18.5,1
2,1,0.0448561105310078,10,-10.0,0
2,2,0.14856986289619528,10,17.5,1
2,2,0.1190181490119353,10,12.5,1
2,0,0.055625368700390254,10,-10.0,0
2,0,0.33474926417074874,10,-10.0,0
0,2,0.11049259116039994,10,-10.0,0
0,2,0.11437652790974362,10,-10.0,0
2,2,0.11052860303040718,10,25.0,1
2,1,0.17022152961700215,10,-10.0,0
0,0,0.17135757103953433,10,42.5,1
0,0,0.3522566140453075,10,14.8,1
2,2,0.0377755721070413,10,28.5,1
2,0,0.10671844248569867,10,-10.0,0
2,0,0.06721880792378448,10,-10.0,0
0,1,0.09165525469675184,10,-10.0,0
0,1,0.34401061705187186,10,-10.0,0
0,0,0.2476156890037523,10,22.0,1
0,1,0.2170701351344532,10,-10.0,0
0,0,0.07768975714689363,10,8.3,1
0,2,0.05009162696296726,10,-10.0,0
0,2,0.04578680755872516,10,-10.0,0
0,1,0.38281672450439763,10,-10.0,0
2,2,0.22406876232194423,10,28.0,1
0,2,0.2435264402896318,10,-10.0,0
2,0,0.06765738692542095,10,-10.0,0
0,2,0.04641801825604297,10,-10.0,0
2,1,0.048882030764734075,10,-10.0,0
2,1,0.35730240453042944,10,-10.0,0
0,2,0.15651337011034133,10,-10.0,0
2,1,0.04047600289727876,10,-10.0,0
2,0,0.24188294977525213,10,-10.0,0
0,0,0.05475141238939385,10,6.5,1
2,2,0.24853348287626087,10,10.5,1
2,2,0.08627399495419635,10,11.0,1
2,0,0.25603928032776635,10,-10.0,0
2,0,0.05652770416706371,10,-10.0,0
2,0,0.26613449684805757,10,-10.0,0
0,2,0.25245842422043024,10,-10.0,0
2,2,0.1963840419017701,10,14.0,1
0,0,0.18077205992720108,10,9.8,1
2,1,0.41677291712347003,10,-10.0,0
0,0,0.03164586732111946,10,12.0,1
2,1,0.23631014961906585,10,-10.0,0
0,2,0.19646366903812607,10,-10.0,0
2,2,0.16759654034935928,10,14.5,1
2,0,0.053893574699153235,10,-10.0,0
0,2,0.4691034383472056,10,-10.0,0
0,0,0.3192568901295435,10,33.3,1
0,2,0.1276643187856375,10,-10.0,0
0,2,0.060764228069860926,10,-10.0,0
2,1,0.14684868150026675,10,-10.0,0
0,2,0.11041688123521748,10,-10.0,0
1,2,0.09111361771129609,10,-10.0,0
1,2,0.10614153846076077,10,-10.0,0
2,0,0.28691070894443593,10,-10.0,0
0,1,0.23951938072874254,10,-10.0,0
2,1,0.29452177315320427,10,-10.0,0
2,1,0.3245470611400933,10,-10.0,0
0,0,0.15993155428883574,10,53.0,1
2,0,0.1918393675211144,10,-10.0,0
0,0,0.04084257783634615,10,13.5,1
0,2,0.09036521409013759,10,-10.0,0
0,0,0.03265197155170019,10,17.5,1
2,0,0.43511352046530594,10,-10.0,0
2,2,0.18870841201469857,10,21.5,1
0,1,0.10450026826550096,10,-10.0,0
2,2,0.20697884117656096,10,11.8,1
0,2,0.10917005731874108,10,-10.0,0
0,2,0.05505170106122936,10,-10.0,0
1,2,0.10696931920714206,10,-10.0,0
2,1,0.3063602366253708,10,-10.0,0
0,2,0.22980875916837146,10,-10.0,0
2,2,0.16977953818064312,10,13.0,1
0,0,0.12224416556377793,10,7.199999999999999,1
2,2,0.12370432153451716,10,27.0,1
2,2,0.03108870467592706,10,10.899999999999999,1
2,0,0.135348829734693,10,-10.0,0
0,2,0.14830838916098657,10,-10.0,0
2,2,0.1588175753519499,10,23.0,1
1,2,0.038727334811105574,10,-10.0,0
2,0,0.12256669412159624,10,-10.0,0
0,1,0.10868667505348434,10,-10.0,0
1,0,0.07357379430717575,10,-10.0,0
0,2,0.08512302636654906,10,-10.0,0
2,0,0.15163607372547627,10,-10.0,0
2,0,0.10587493871506637,10,-10.0,0
0,2,0.13966075955490798,10,-10.0,0
2,2,0.05481144322634257,10,6.299999999999997,1
2,1,0.06761926938219537,10,-10.0,0
2,1,0.04597609149448906,10,-10.0,0
0,2,0.4491631374311633,10,-10.0,0
0,2,0.044913649914769704,10,-10.0,0
2,0,0.1604073781680198,10,-10.0,0
2,1,0.20366876734878728,10,-10.0,0
0,2,0.09833176483036996,10,-10.0,0
0,1,0.04890045535762205,10,-10.0,0
2,2,0.06776883747296875,10,23.0,1
2,1,0.11586824991392208,10,-10.0,0
2,2,0.24687800667560256,10,24.0,1
2,0,0.07730470643837642,10,-10.0,0
2,0,0.10248926977891606,10,-10.0,0
0,1,0.05434632574377851,10,-10.0,0
0,2,0.13692861437249249,10,-10.0,0
2,0,0.2775386282041836,10,-10.0,0
0,2,0.0537291681192332,10,-10.0,0
0,2,0.15666949057754165,10,-10.0,0
0,0,0.13772379677352647,10,70.0,1
0,1,0.1496830957267456,10,-10.0,0
2,0,0.27323024684189556,10,-10.0,0
0,0,0.23754796770646236,10,28.5,1
0,0,0.24265585031886522,10,16.299999999999997,1
2,1,0.030536696273293806,10,-10.0,0
0,2,0.3922943725128977,10,-10.0,0
0,2,0.22568551372239595,10,-10.0,0
0,2,0.14863459162767148,10,-10.0,0
2,0,0.3122477509707049,10,-10.0,0
1,2,0.10694065051109347,10,-10.0,0
0,2,0.2217632186358648,10,-10.0,0
2,0,0.0801205932510824,10,-10.0,0
2,0,0.1832916699366538,10,-10.0,0
0,1,0.3954388191391035,10,-10.0,0
2,0,0.13884741064144393,10,-10.0,0
2,1,0.05760753228029647,10,-10.0,0
0,2,0.08047515380279,10,-10.0,0
2,1,0.06482663285696671,10,-10.0,0
2,0,0.16971957870743376,10,-10.0,0
2,1,0.15502108743425308,10,-10.0,0
0,0,0.3604394318211898,10,18.4,1
0,1,0.20844288144926537,10,-10.0,0
2,1,0.12328931555760869,10,-10.0,0
0,2,0.18044827529431062,10,-10.0,0
0,2,0.13287177284253682,10,-10.0,0
2,0,0.03619011810037609,10,-10.0,0
2,0,0.2883779924333896,10,-10.0,0
0,2,0.0359374905010868,10,-10.0,0
0,0,0.06810550312489869,10,33.5,1
2,2,0.16261939151795618,10,10.299999999999997,1
2,2,0.05304476393894031,10,8.5,1
0,1,0.05673093787223482,10,-10.0,0
0,2,0.3997701253484287,10,-10.0,0
0,2,0.03760508203396834,10,-10.0,0
0,0,0.0821188377725296,10,13.0,1
2,2,0.14161901634047702,10,21.5,1
0,1,0.091394065637707,10,-10.0,0
2,0,0.06968483950999693,10,-10.0,0
0,2,0.05339115756966353,10,-10.0,0
2,0,0.07995704880668292,10,-10.0,0
0,2,0.11118435588543785,10,-10.0,0
2,0,0.13882551718897604,10,-10.0,0
2,2,0.2536065716731177,10,12.0,1
2,0,0.17372716261990578,10,-10.0,0
0,2,0.16894244190381946,10,-10.0,0
2,2,0.14059031450757398,10,14.8,1
0,2,0.07671637781548035,10,-10.0,0
2,2,0.10161733672157469,10,11.600000000000001,1
0,2,0.2281797204229017,10,-10.0,0
2,2,0.06201122797686387,10,11.200000000000003,1
